scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1008 G/O Bonds	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1113 AHFC Bonds	1139 AHFC Div	1140 AIDEA Div	1153 State Land	1167 NTSC Bond	1169 PCE Endow	1195 SnoMachReg	1197 AK Cap Inc	1214 WhitTunnel	1226 High Ed	1243 SBR	1265 COVID Fed	1268 MH Tr Res	1269 CSLFRF	1270 FHWA CRRSA	1275 Reapprop
4616	Final FY2022 HB69 / HB71	2022	63558	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63558.pdf	60	25	AL	ANC Taxiway Zulu West Phase I (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE71	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.887	SRWILLHOITE	6/30/2021 10:58:27.887	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	26801904																															
4616	Final FY2022 HB69 / HB71	2022	63559	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63559.pdf	20	25	AL	Alaska International Airport System Acceleration Projects (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE72	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:26.1	SRWILLHOITE	6/30/2021 10:58:26.1	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	5000000																															
4616	Final FY2022 HB69 / HB71	2022	63560	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63560.pdf	62	25	AL	Project Acceleration (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE73	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.933	SRWILLHOITE	6/30/2021 10:58:27.933	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	40200000																															
4616	Final FY2022 HB69 / HB71	2022	63561	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63561.pdf	63	25	AL	Pre-Grant Project Development (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE74	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:27.98	SRWILLHOITE	6/30/2021 10:58:27.98	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	40200000																															
4616	Final FY2022 HB69 / HB71	2022	63562	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63562.pdf	64	25	AL	Contingency (HD 1-40)		N	N	9	Transportation	6	Construction	N	NA	N	7470	TE75	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.03	SRWILLHOITE	6/30/2021 10:58:28.03	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	Airport Improvement Program			X	40200000																															
4616	Final FY2022 HB69 / HB71	2022	63585	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63585.pdf	10	25	AP	Fox Springs Improvements		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	0	TE19	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:24.477	SRWILLHOITE	6/30/2021 10:58:24.477	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116			X																														248310		
4616	Final FY2022 HB69 / HB71	2022	63586	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63586.pdf	79	25	AL	Haines Highway Reconstruction, MP 3.5-25.3		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEA1	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.497	SRWILLHOITE	6/30/2021 10:58:28.497	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	32385320																															
4616	Final FY2022 HB69 / HB71	2022	63587	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63587.pdf	80	25	AL	Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEA2	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.543	SRWILLHOITE	6/30/2021 10:58:28.543	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1819400																															
4616	Final FY2022 HB69 / HB71	2022	63588	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63588.pdf	81	25	AL	Airport Way / South Cushman Intersection Reconstruction		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEA3	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.607	SRWILLHOITE	6/30/2021 10:58:28.607	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 1-5)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1091640																															
4616	Final FY2022 HB69 / HB71	2022	63589	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63589.pdf	82	25	AL	Airport Way (West) Improvements		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEA4	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.67	SRWILLHOITE	6/30/2021 10:58:28.67	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 1-5)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	10916400																															
4616	Final FY2022 HB69 / HB71	2022	63590	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63590.pdf	83	25	AL	Ketchikan - S. Tongass Hwy Improvements Deermount to Saxman		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEA5	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.73	SRWILLHOITE	6/30/2021 10:58:28.73	Southeast Alaska	91	Southeast Region (HD 33-36)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	27291000																															
4616	Final FY2022 HB69 / HB71	2022	63591	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63591.pdf	84	25	AL	Alaska Highway Passing Lanes Mile Point 0-198 (Milepost 1221-1422) (Canadian Border to Delta Jct)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEA6	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.763	SRWILLHOITE	6/30/2021 10:58:28.763	Delta Junction (Richardson/Glenn Highway)	9	Richardson Hwy/East Mat-Su (HD 9)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	5455800																															
4616	Final FY2022 HB69 / HB71	2022	63592	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63592.pdf	85	25	AL	Dalton Hwy Mile Point 109-145 (Milepost 109-144) Reconstruction (Old Man Camp to Jim River Bridge #3)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEA7	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.887	SRWILLHOITE	6/30/2021 10:58:28.887	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	9097																															
4616	Final FY2022 HB69 / HB71	2022	63598	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63598.pdf	86	25	AL	Ketchikan - S Tongass Hwy Improvements Saxman to Surf St		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEA8	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.933	SRWILLHOITE	6/30/2021 10:58:28.933	Ketchikan	36	Ketchikan/Wrangell/Metlakatla/Hydaburg (HD 36)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	12008040																															
4616	Final FY2022 HB69 / HB71	2022	63599	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63599.pdf	87	25	AL	Selawik Barge Landing Access Road and Boardwalk Improvements		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEA9	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:28.98	SRWILLHOITE	6/30/2021 10:58:28.98	Selawik	40	Arctic (HD 40)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	6877332																															
4616	Final FY2022 HB69 / HB71	2022	63600	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63600.pdf	88	25	AL	Aurora Drive-Noyes Slough Bridge Replacement		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAA	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.03	SRWILLHOITE	6/30/2021 10:58:29.03	Fairbanks (Fairbanks/Fort Wainwright)	2	Fairbanks/Fort Wainwright (HD 2)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	272910																															
4616	Final FY2022 HB69 / HB71	2022	63601	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63601.pdf	89	25	AL	Nome Seppala Drive Rehabilitation		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAB	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.077	SRWILLHOITE	6/30/2021 10:58:29.077	Nome	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	10916400																															
4616	Final FY2022 HB69 / HB71	2022	63602	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63602.pdf	90	25	AL	Gold Creek Bridge and Tatalina Bridge Replacement		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAC	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.12	SRWILLHOITE	6/30/2021 10:58:29.12	Takotna	37	Bristol Bay/Aleutians/Upper Kuskokwim (HD 37)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	4321075																															
4616	Final FY2022 HB69 / HB71	2022	63603	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63603.pdf	91	25	AL	Nome Center Creek Road Rehabilitation		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAD	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.17	SRWILLHOITE	6/30/2021 10:58:29.17	Nome	39	Bering Straits/Yukon Delta (HD 39)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	154649																															
4616	Final FY2022 HB69 / HB71	2022	63604	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63604.pdf	92	25	AL	Parks Highway Mile Point 195-196 (Milepost 231) Enhancements		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAE	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.2	SRWILLHOITE	6/30/2021 10:58:29.2	Denali Borough	6	Eielson/Denali/Upper Yukon/Border (HD 6)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	11826100																															
4616	Final FY2022 HB69 / HB71	2022	63605	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63605.pdf	93	25	AL	Whitshed Road and Pedestrian Improvements		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAF	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.247	SRWILLHOITE	6/30/2021 10:58:29.247	Southeast Alaska	91	Southeast Region (HD 33-36)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	682275																															
4616	Final FY2022 HB69 / HB71	2022	63606	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63606.pdf	94	25	AL	Ketchikan - So. Tongass Highway - Tongass Ave Improvements		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAG	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.293	SRWILLHOITE	6/30/2021 10:58:29.293	Southeast Alaska	91	Southeast Region (HD 33-36)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	5458200																															
4616	Final FY2022 HB69 / HB71	2022	63607	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63607.pdf	95	25	AL	Richardson Highway Mile Point 360-361 (Milepost 359) Railroad Grade Separated Facility		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAH	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.327	SRWILLHOITE	6/30/2021 10:58:29.327	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 1-5)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	3638800																															
4616	Final FY2022 HB69 / HB71	2022	63608	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63608.pdf	96	25	AL	Ketchikan - Sayles/Gorge St. Viaduct (#1841) Improvement		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAJ	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.387	SRWILLHOITE	6/30/2021 10:58:29.387	Southeast Alaska	91	Southeast Region (HD 33-36)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	2365220																															
4616	Final FY2022 HB69 / HB71	2022	63609	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63609.pdf	97	25	AL	Steese Expressway / Johansen Expressway Interchange		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAK	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.513	SRWILLHOITE	6/30/2021 10:58:29.513	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 1-5)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	2729100																															
4616	Final FY2022 HB69 / HB71	2022	63610	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63610.pdf	98	25	AL	Vine Road Improvements Knik-Goosebay Road to Hollywood Blvd.		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAL	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.653	SRWILLHOITE	6/30/2021 10:58:29.653	Matanuska Susitna Borough 	70	Matsu Areawide (HD 7-12)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	1364550																															
4616	Final FY2022 HB69 / HB71	2022	63611	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63611.pdf	99	25	AL	Alaska Highway Mile Point 12-29 (Milepost 1235-1251) Rehabilitation		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAM	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.717	SRWILLHOITE	6/30/2021 10:58:29.717	Eielson AFB	6	Eielson/Denali/Upper Yukon/Border (HD 6)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	25471600																															
4616	Final FY2022 HB69 / HB71	2022	63612	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63612.pdf	100	25	AL	Kenai Spur Road Rehabilitation Stage 2		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAN	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.78	SRWILLHOITE	6/30/2021 10:58:29.78	Kenai Areawide	90	Kenai Areawide (HD 29-31)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	28200700																															
4616	Final FY2022 HB69 / HB71	2022	63613	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63613.pdf	101	25	AL	Elliott Highway Milepost 51-63 Rehabilitation		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAP	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:29.95	SRWILLHOITE	6/30/2021 10:58:29.95	Eielson AFB	6	Eielson/Denali/Upper Yukon/Border (HD 6)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	90970																															
4616	Final FY2022 HB69 / HB71	2022	63619	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63619.pdf	214	25	AL	Reappropriate Capital projects from Department of Administration to Department of Transportation & Public Facilities (HD 1-40)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEEB	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:35.89	SRWILLHOITE	6/30/2021 10:58:35.89	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X																																0
4616	Final FY2022 HB69 / HB71	2022	63620	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63620.pdf	102	25	AL	Skagway-Klondike Highway Rehabilitation: Skagway River Bridge to Canadian Border (HD 33)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAQ	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:30.107	SRWILLHOITE	6/30/2021 10:58:30.107	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	18194																															
4616	Final FY2022 HB69 / HB71	2022	63621	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63621.pdf	103	25	AL	Glenn Highway: Parks Highway to South Inner Springer Loop (Cienna Avenue) (HD 10)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAR	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:30.153	SRWILLHOITE	6/30/2021 10:58:30.153	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	43938510																															
4616	Final FY2022 HB69 / HB71	2022	63622	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63622.pdf	104	25	AL	Ketchikan - S. Tongass Hwy - Replace Hoadley Creek Bridge (HD 36)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAS	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:30.217	SRWILLHOITE	6/30/2021 10:58:30.217	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	2729100																															
4616	Final FY2022 HB69 / HB71	2022	63623	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63623.pdf	105	25	AL	Ketchikan - S. Tongass Hwy - Water Street Viaduct Improvements (HD 36)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAT	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:30.263	SRWILLHOITE	6/30/2021 10:58:30.263	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	10461550																															
4616	Final FY2022 HB69 / HB71	2022	63624	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63624.pdf	106	25	AL	Knik Goose Bay Road Reconstruction Centaur Avenue to Vine Road Stage 1 (HD 8)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAU	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:30.31	SRWILLHOITE	6/30/2021 10:58:30.31	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	53672300																															
4616	Final FY2022 HB69 / HB71	2022	63625	160	Department of Transportation/Public Facilities	22_budget/Trans/Enacted/2022proj63625.pdf	107	25	AL	Takotna River Bridge Replacement (HD 37)		N	N	9	Transportation	2	Renewal and Replacement	N	NA	N	32610	TEAV	NA  		0	7/1/2021	6/30/2026	SRWILLHOITE	6/30/2021 10:58:30.37	SRWILLHOITE	6/30/2021 10:58:30.37	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 			Dom Pannone	9074652596	0	Leg Add SCS2 http://www.akleg.gov/basis/get_documents.asp?session=32&docid=27116 			X	8187300																															
